name,brand,vintage,varietal_label,wine_type,appellation,designation,rating,review,reviewer,retail,state,slug,pub_date_web,alcohol,country
Lucienne 2018 Doctor's Vineyard Pinot Noir (Santa Lucia Highlands),Lucienne,2018,Pinot Noir,Red,Santa Lucia Highlands,Doctor's Vineyard,93,"Brisk raspberry and baked pomegranate aromas meet with tea leaf, toasty oak and turned earth on the nose of this single-vineyard expression. Smoked meat and wild cherry flavors converge on the sip, where bright floral elements lead into an acid-driven, vanilla-spiced finish.",M.K.,50,California,lucienne-2018-doctors-vineyard-pinot-noir-santa-lucia-highlands,2020-12-01,0.1450,USA
Lucienne 2018 Smith Vineyard Pinot Noir (Santa Lucia Highlands),Lucienne,2018,Pinot Noir,Red,Santa Lucia Highlands,Smith Vineyard,94,"Rich, opulent aromas of black-cherry cordial and caramel are thick but delicious on the nose of this bottling. Sandy tannins frame the creamy cherry and blackberry flavors, which are lifted by star anise and licorice accents and lead into an oaky finish.",M.K.,50,California,lucienne-2018-smith-vineyard-pinot-noir-santa-lucia-highlands,2020-12-01,0.1450,USA
Lucienne 2018 Lone Oak Vineyard Pinot Noir (Santa Lucia Highlands),Lucienne,2018,Pinot Noir,Red,Santa Lucia Highlands,Lone Oak Vineyard,92,"Dense aromas of cranberry, crushed rock and sage blend the fruit, earth and herb elements quite well on the nose of this bottling. The palate balances rich cherry and dark-strawberry flavors with touches of dried mint and turned loam.",M.K.,50,California,lucienne-2018-lone-oak-vineyard-pinot-noir-santa-lucia-highlands,2020-12-01,0.1450,USA
Lucienne 2018 Hook Vineyard Pinot Noir (Santa Lucia Highlands),Lucienne,2018,Pinot Noir,Red,Santa Lucia Highlands,Hook Vineyard,93,"Tightly packaged aromas of black raspberry, sarsaparilla, turned loam and dried herb show on the nose of this single-vineyard expression. There is a light herbal kick of bay leaf and juniper at first on the sip before ripe tones of mulberry and peppery spice take hold, with a sense of oak on the finish.",M.K.,50,California,lucienne-2018-hook-vineyard-pinot-noir-santa-lucia-highlands,2020-12-01,0.1450,USA
Lucid 2018 L.03 Manifesto Barbera (Sierra Foothills),Lucid,2018,Barbera,Red,Sierra Foothills,L.03 Manifesto,86,"Generous aromas of black pepper, flint and wood smoke lead to light blackberry and cranberry flavors in this medium-bodied experimental wine. The makers used native yeast and Belgian beer yeast in the fermentation, and cherry, maple and hickory wood in the aging process. No sulfites were added.",J.G.,28,California,lucid-2018-l-03-manifesto-barbera-sierra-foothills,2020-03-01,0.1320,USA
Lucia 2018 Garys' Vineyard Syrah (Santa Lucia Highlands),Lucia,2018,Syrah,Red,Santa Lucia Highlands,Garys' Vineyard,93,"This wine is only beginning to gather the elements that will make it a classic for years to come, starting with aromas of savory dried meat, kelp and charred asphalt. The palate's dried purple fruits are lifted by peppercorns, tar and more seashore influence—elements that will all converge in true harmony with time. Drink 2022–2038.",M.K.,60,California,lucia-2018-garys-vineyard-syrah-santa-lucia-highlands,2020-12-31,0.1420,USA
Lucia 2018 Pinot Noir (Santa Lucia Highlands),Lucia,2018,Pinot Noir,Red,Santa Lucia Highlands,,94,"Dark boysenberry, hibiscus syrup and light licorice aromas lead into an acid-driven palate, where rich boysenberry and cherry flavors meet with toasted marjoram and cracked pepper. This is an affordable appellation blend that's a great entry point to explore the winery.",M.K.,45,California,lucia-2018-pinot-noir-santa-lucia-highlands,2020-11-01,0.1410,USA
Lucia 2018 Soberanes Vineyard Pinot Noir (Santa Lucia Highlands),Lucia,2018,Pinot Noir,Red,Santa Lucia Highlands,Soberanes Vineyard,94,"A deep mahogany aroma meets with baked boysenberry on the nose of this bottling by the Pisoni family. It's rich on the palate, where boysenberry jam is lifted by fennel, licorice and wild-sagebrush flavors, all wrapped in silky tannins.",M.K.,70,California,lucia-2018-soberanes-vineyard-pinot-noir-santa-lucia-highlands,2020-11-01,0.1410,USA
Lucia 2018 Garys' Vineyard Pinot Noir (Santa Lucia Highlands),Lucia,2018,Pinot Noir,Red,Santa Lucia Highlands,Garys' Vineyard,94,"Intense aromas of black-cherry compote, star anise, rosewater candy and caramel show on the lavish nose of this bottling. There is great tension to the sip, where snappy red-currant and dark berry flavors meet with freshly ground nutmeg and vanilla spices.",M.K.,70,California,lucia-2018-garys-vineyard-pinot-noir-santa-lucia-highlands,2020-11-01,0.1420,USA
Lucas & Lewellen 2018 Pinot Noir (Santa Barbara County),Lucas & Lewellen,2018,Pinot Noir,Red,Santa Barbara County,,91,"This countywide blend of the winery's Goodchild and Los Alamos estate vineyards is a great investment. Aromas of fresh raspberry, plum, thyme, wet gravel and toasted sage lead into riper cranberry and pomegranate on the palate, where dusty herbs add complexity.",M.K.,22,California,lucas-lewellen-2018-pinot-noir-santa-barbara-county,2020-11-01,0.1380,USA
Love Noir 2018 Pinot Noir (California),Love Noir,2018,Pinot Noir,Red,California,,87,"This straightforward, medium-bodied wine shows attractive black-cherry and sour-cherry flavors, a low level of tannin and a smooth texture.",J.G.,16,California,love-noir-2018-pinot-noir-california,2020-12-31,0.1350,USA
Lost Poet 2018 Red (California),Lost Poet,2018,Red Blend,Red,California,,88,"This medium-bodied wine offers light herb, smoked meat and ripe plum flavors accented by smoke and baking-spice notes. It's well balanced and only lightly tannic.",J.G.,17,California,lost-poet-2018-red-california,2020-12-31,0.1390,USA
Loring Wine Company 2018 Spanish Springs Vineyard Pinot Noir (Arroyo Grande Valley),Loring Wine Company,2018,Pinot Noir,Red,Arroyo Grande Valley,Spanish Springs Vineyard,90,"Sour red-plum and dewy sagebrush aromas show on the nose of this single-vineyard expression. The palate is more ripe with wild berry and cranberry flavors, cut by orange-rind and bay leaf touches.",M.K.,54,California,loring-wine-company-2018-spanish-springs-vineyard-pinot-noir-arroyo-grande-valley,2020-05-01,0.1430,USA
Loring Wine Company 2018 Cargasacchi Vineyard Pinot Noir (Sta. Rita Hills),Loring Wine Company,2018,Pinot Noir,Red,Sta. Rita Hills,Cargasacchi Vineyard,93,"Candied raspberry, concentrated hibiscus and a hint of caramel candy show on the nose of this bottling. There is a grippy structure to the palate, where orange-rind and plum-peel flavors meet with bay leaf and eucalyptus.",M.K.,54,California,loring-wine-company-2018-cargasacchi-vineyard-pinot-noir-sta-rita-hills,2020-04-01,0.1430,USA
Loring Wine Company 2018 Peterson Vineyard Pinot Noir (Santa Lucia Highlands),Loring Wine Company,2018,Pinot Noir,Red,Santa Lucia Highlands,Peterson Vineyard,91,"Strong aromas of plum and raspberry meet with herbal spice on the nose of this bottling. The sip also offers that herbal array, including hints of black tea, and there is also a sightly tangy black-raspberry-fruit component.",M.K.,54,California,loring-wine-company-2018-peterson-vineyard-pinot-noir-santa-lucia-highlands,2020-04-01,0.1430,USA
Loring Wine Company 2018 Peake Ranch Vineyard Pinot Noir (Sta. Rita Hills),Loring Wine Company,2018,Pinot Noir,Red,Sta. Rita Hills,Peake Ranch Vineyard,94,"Crisp and tart black-raspberry aromas pair with star anise, ginger snaps and the light touch of oak on the nose of this bottling. The sip is both snappy and opulent, with raspberry-cream and alpine-strawberry flavors riding a sharp acidity, and fresh hibiscus that lingers into the finish.",M.K.,54,California,loring-wine-company-2018-peake-ranch-vineyard-pinot-noir-sta-rita-hills,2020-04-01,0.1430,USA
Loring Wine Company 2018 Cooper Jaxon Pinot Noir (Santa Barbara County),Loring Wine Company,2018,Pinot Noir,Red,Santa Barbara County,Cooper Jaxon,90,"Plum juice, rose petals, pastry and tarragon aromas converge on the dynamic nose of this bottling. A strong core of plum fruit is enhanced by lavender and sagebrush on the vibrant palate.",M.K.,29,California,loring-wine-company-2018-cooper-jaxon-pinot-noir-santa-barbara-county,2020-04-01,0.1430,USA
Loring Wine Company 2018 Pinot Noir (Santa Lucia Highlands),Loring Wine Company,2018,Pinot Noir,Red,Santa Lucia Highlands,,90,"Tangy red-plum aromas meet with a sharp sense of strawberry-balsamic sauce on the nose of this appellation blend. There is a good snap to the sip, which warms up with star anise spice yet clings to the sharp and tangy red-fruit-skin core.",M.K.,38,California,loring-wine-company-2018-pinot-noir-santa-lucia-highlands,2020-04-01,0.1430,USA
Loring Wine Company 2018 Pinot Noir (Santa Barbara County),Loring Wine Company,2018,Pinot Noir,Red,Santa Barbara County,,88,"Ripe and yet light at the same time, this bottling offers aromas of sweet strawberry, caramel and sea salt. Soft and light flavors of tangy cherry meet with sagebrush on the palate.",M.K.,29,California,loring-wine-company-2018-pinot-noir-santa-barbara-county,2020-04-01,0.1430,USA
Loring Wine Company 2018 Rancho La Vina Vineyard Pinot Noir (Sta. Rita Hills),Loring Wine Company,2018,Pinot Noir,Red,Sta. Rita Hills,Rancho La Vina Vineyard,93,"Plush and fun aromas of candied cherry cola, sandalwood, potpourri, strawberry cream and rose water make for a deliciously inviting nose on this bottling by Brian Loring. It's juicy on the palate with plush red fruits and flowers, leveled by the slightly earthy tang of sumac.",M.K.,54,California,loring-wine-company-2018-rancho-la-vina-vineyard-pinot-noir-sta-rita-hills,2020-04-01,0.1430,USA
Loring Wine Company 2018 Cortada Alta Vineyard Pinot Noir (Santa Lucia Highlands),Loring Wine Company,2018,Pinot Noir,Red,Santa Lucia Highlands,Cortada Alta Vineyard,93,"Stewed cherries, dried plums and fresh rose petals are lifted by white pepper on the lush nose of this bottling. The palate is loaded with full flavors of alpine strawberry, hibiscus and dried mints, proving rich and ripe while complex and vibrant.",M.K.,54,California,loring-wine-company-2018-cortada-alta-vineyard-pinot-noir-santa-lucia-highlands,2020-03-01,0.1430,USA
Loring Wine Company 2018 Pinot Noir (Sta. Rita Hills),Loring Wine Company,2018,Pinot Noir,Red,Sta. Rita Hills,,88,"Tangy red-plum sauce and raspberry aromas are lifted by a pinch of tarragon on the nose of this bottling. There's a strawberry balsamic touch to the sip, leading into a tangy, vanilla-laced finish.",M.K.,38,California,loring-wine-company-2018-pinot-noir-sta-rita-hills,2020-03-01,0.1430,USA
Loring Wine Company 2018 Boekenoogen Vineyard Pinot Noir (Santa Lucia Highlands),Loring Wine Company,2018,Pinot Noir,Red,Santa Lucia Highlands,Boekenoogen Vineyard,93,"Candied cherries and red currants meet with fresh hibiscus on the playful nose of this bottling. It's big boisterous on the palate, with loads of bright and ripe red fruits and a strong amount of gingerbread spice, proving big but balanced.",M.K.,54,California,loring-wine-company-2018-boekenoogen-vineyard-pinot-noir-santa-lucia-highlands,2020-03-01,0.1430,USA
Longvale 2018 Cabernet Sauvignon (California),Longvale,2018,Cabernet Sauvignon,Red,California,,84,Strong oak and clove aromas and flavors give this full-bodied wine a very spicy character that dominates the varietal fruit flavors.,J.G.,15,California,longvale-2018-cabernet-sauvignon-california,2020-12-01,0.1370,USA
Longvale 2018 Pinot Noir (California),Longvale,2018,Pinot Noir,Red,California,,87,"Not a bad blend of charred oak aromas and hearty cherry-berry flavors, this sturdy and fairly concentrated wine has a full body and a touch of tannin that bolsters the mouthfeel.",J.G.,15,California,longvale-2018-pinot-noir-california,2020-12-01,0.1420,USA
Longevity 2018 Cabernet Sauvignon (California),Longevity,2018,Cabernet Sauvignon,Red,California,,87,"Bold flavors and a firm texture give this full-bodied wine a big presence. It is drenched in oaky aromas and flavors of cinnamon, nutmeg and vanilla, but has good fruit and structure too.",J.G.,16,California,longevity-2018-cabernet-sauvignon-california,2020-11-01,0.1350,USA
Longboard 2018 Mer Sauvage Pinot Noir (Russian River Valley),Longboard,2018,Pinot Noir,Red,Russian River Valley,Mer Sauvage,90,"Employing proprietary French oak, this wine for aged 15 months. This is a feral, wild wine ideally named by the surfing aficionado who makes it. Meaty game, wild strawberry and supple tannin combine to provide a lengthy and textured experience of varietal complexity.",V.B.,55,California,longboard-2018-mer-sauvage-pinot-noir-russian-river-valley,2020-08-01,0.1430,USA
Lone Madrone 2018 La Mezcla Roja Red (Paso Robles),Lone Madrone,2018,Rhône-style Red Blend,Red,Paso Robles,La Mezcla Roja,91,"This blend of 60% Cinsault, 25% Counoise and 15% Grenache explores little used grape varieties to deliver an excellent table wine perfect for a wide variety of foods. Aromas of dark plum, hibiscus and scarlet-red rose petal lead into a fresh and floral palate of tart red and purple fruits, proving easy to quaff.",M.K.,35,California,lone-madrone-2018-la-mezcla-roja-red-paso-robles,2020-07-01,0.1350,USA
Lone Birch 2018 Estate Grown Cabernet Sauvignon (Yakima Valley),Lone Birch,2018,Cabernet Sauvignon,Red,Yakima Valley,Estate Grown,89,"This wine shows much of what there is to love about the 2018 vintage: a mouthful of plush, expansive fruit flavors, with plenty of acidity to back them up. One would like more aromatically from this quiet wine, but the palate delivers plenty.",S.S.,13,Washington,lone-birch-2018-estate-grown-cabernet-sauvignon-yakima-valley,2020-12-31,0.1420,USA
Lone Birch 2018 Estate Grown Syrah (Yakima Valley),Lone Birch,2018,Syrah,Red,Yakima Valley,Estate Grown,88,"Showing some reduction initially, the aromas suggest notes of char, black raspberry and gravel. The palate is deft and up front, trailing a bit toward the finish but overall showing good balance. There's plenty of value to be had.",S.S.,13,Washington,lone-birch-2018-estate-grown-syrah-yakima-valley,2020-12-31,0.1410,USA
Lombardi 2018 Giusti Ranch Pinot Noir (Russian River Valley),Lombardi,2018,Pinot Noir,Red,Russian River Valley,Giusti Ranch,93,"Red and black cherry, juicy citrus peel and black tea highlight a depth of tannin and earthiness in this full-bodied, richly concentrated wine. Supple tannins add to the weight and breadth, finished in toasted oak.",V.B.,68,California,lombardi-2018-giusti-ranch-pinot-noir-russian-river-valley,2020-09-01,0.1480,USA
Lombardi 2018 Hill Justice Vineyard Pinot Noir (Petaluma Gap),Lombardi,2018,Pinot Noir,Red,Petaluma Gap,Hill Justice Vineyard,94,"From a nine-acre rocky site at 1,100-feet elevation, this is a layered, juicy and complex wine, grippy and lengthy, with balanced depth and concentration. Blackberry, black cherry, cardamom and oak wrap around supple tannins and a lasting taste of dark chocolate.",V.B.,68,California,lombardi-2018-hill-justice-vineyard-pinot-noir-petaluma-gap,2020-09-01,0.1400,USA
